tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,44.4624091792
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,52.6505671525
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,49.041555559
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,50.458153538
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,53.2138320739
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,51.1106533284
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,44.3414032349
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,39.8583896906
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,29.4570124042
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,27.2935363043
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,25.62038472
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,21.5502826015
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,43.4592558837
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,53.067460648
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,50.5520067479
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,48.8581910042
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,50.6604300781
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,50.963091034
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,43.5452540871
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,36.207762786
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,26.9999841516
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,26.3899852412
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,25.514717113
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,22.193622962
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,44.0106732473
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,53.9000802903
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,52.3349900036
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,47.9647940619
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,53.0204440986
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,51.8828831456
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,43.7661037549
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,37.6627758152
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,27.9412428391
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,26.8419906484
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,25.5368340827
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,22.0615846897
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,46.8287969955
