tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,45.7326012237
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,53.6944355564
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,50.4572822736
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,50.0372286133
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,54.9798326938
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,50.8993839104
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,44.3310513407
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,40.9134374459
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,30.1927168979
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,27.8490833349
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,25.159570572
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,20.735048923
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,43.0756204979
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,53.3003708887
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,51.2338742834
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,48.6579232048
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,51.6287957414
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,49.9053523915
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,43.2446405591
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,35.7718363949
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,26.7043024191
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,26.6253460145
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,25.3623518604
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,22.2555476766
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,42.9583393239
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,54.3330157655
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,54.3350053465
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,47.8079709478
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,52.6286481001
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,52.3949615011
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,44.6118066636
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,37.4108491025
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,27.2362394168
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,26.9103837584
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,25.6070452178
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,21.3774876489
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,46.5518096214
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,53.474369798
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,53.2894069898
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,49.2976475851
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,53.0259523165
