tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,79.1034482759
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,88.6551724138
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,86.6551724138
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,84.6551724138
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,91.3103448276
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,87.1379310345
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,78.0344827586
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,68.1724137931
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,61.6551724138
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,56.724137931
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,54.5517241379
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,48.1034482759
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,85.5862068966
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,88.1379310345
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,90.5517241379
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,96.275862069
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,90.2068965517
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,88.2068965517
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,78.4137931034
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,87.6896551724
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,88.6206896552
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,54.9310344828
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,60.3793103448
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,53.1724137931
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,80.6551724138
2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,81.5517241379
2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,82.3103448276
2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,78.8620689655
2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,75.1724137931
2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,62.5172413793
2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,65.275862069
2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,61.5517241379
2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,54.3103448276
2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,46.0344827586
2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,44.1034482759
2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,37.6206896552
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,142.413793103
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,145.931034483
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,146.172413793
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,146.344827586
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,137.310344828
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,124.620689655
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,123.310344828
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,117.75862069
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,106.827586207
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,90.5517241379
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,80.2413793103
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,69.7931034483
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,90.9310344828
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,99.2068965517
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,108.482758621
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,100.965517241
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,96.9310344828
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,84.1034482759
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,70.0689655172
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,72.5172413793
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,76.6206896552
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,61.3103448276
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,59.1034482759
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,57.5517241379
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,79.1034482759
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,88.6551724138
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,86.6551724138
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,84.6551724138
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,91.3103448276
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,87.1379310345
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,78.0344827586
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,68.1724137931
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,61.6551724138
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,56.724137931
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,54.5517241379
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,48.1034482759
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,85.5862068966
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,88.1379310345
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,90.5517241379
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,96.275862069
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,90.2068965517
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,88.2068965517
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,78.4137931034
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,87.6896551724
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,88.6206896552
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,54.9310344828
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,60.3793103448
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,53.1724137931
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,80.6551724138
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,81.5517241379
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,82.3103448276
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,78.8620689655
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,75.1724137931
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,62.5172413793
2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,65.275862069
2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,61.5517241379
2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,54.3103448276
2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,46.0344827586
2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,44.1034482759
2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,37.6206896552
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,142.413793103
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,145.931034483
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,146.172413793
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,146.344827586
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,137.310344828
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,124.620689655
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,123.310344828
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,117.75862069
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,106.827586207
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,90.5517241379
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,80.2413793103
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,69.7931034483
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,90.9310344828
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,99.2068965517
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,108.482758621
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,100.965517241
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,96.9310344828
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,84.1034482759
