tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,46.0922263873
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,54.0566664339
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,49.8798717432
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,51.0587934001
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,54.3667456772
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,51.4524434963
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,43.3267812213
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,40.1486617943
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,30.1792119695
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,27.4391999649
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,25.2184649366
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,21.0339218267
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,42.4707764508
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,52.3042059305
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,51.1414601444
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,48.0843636542
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,50.9076227013
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,49.8375437315
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,43.2284557344
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,35.6546160064
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,26.5915499143
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,26.3193443667
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,25.2722219732
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,21.7093807121
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,43.6013296322
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,54.0555629385
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,53.7372637816
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,48.0123638078
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,53.6129106257
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,52.8178970969
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,43.5638357603
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,37.3161432917
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,27.623142324
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,26.8492725936
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,25.2977889323
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,21.5535285579
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,46.8701670616
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,53.8698397165
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,52.4814229773
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,50.4214665528
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,52.5231041909
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,53.3624302338
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,50.4918169109
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,46.7662170427
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,32.3582784943
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,31.8521490155
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,27.2332568666
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,24.8744340768
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,40.9300373697
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,51.4220054453
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,51.2028562015
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,46.8021385192
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,49.3823235225
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,50.4671771594
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,46.2246601232
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,42.2259609757
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,29.8712486052
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,28.3355334132
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,25.0517606516
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,22.0476078113
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,41.2373745635
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,51.4522929015
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,50.6342806574
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,47.7143806248
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,50.7937308428
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,50.0019086648
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,50.1097482345
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,44.7403850259
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,33.6895697408
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,33.8682444815
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,30.4402358738
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,31.1523826535
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,47.7289138215
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,54.2696263655
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,49.5005950696
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,51.1837502707
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,54.1609087977
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,52.371821329
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,43.7446477014
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,39.7781153686
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,30.2499879802
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,27.8320650198
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,25.958006758
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,21.2967883081
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,111.961460615
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,109.307574075
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,119.63866149
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,123.847034586
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,115.491966326
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,110.826365346
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,100.263311727
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,109.222593872
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,111.845564768
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,68.212345313
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,81.6555637886
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,70.8566192746
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,113.49174988
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,109.122435522
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,120.009482087
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,123.395440686
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,115.020717
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,110.598542742
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,96.5659177833
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,103.307069568
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,110.464918012
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,69.3240739852
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,76.2032850823
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,65.1332922056
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,110.925328806
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,108.222057101
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,117.982972874
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,119.775886293
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,115.272668105
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,113.985191398
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,97.7932377764
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,109.04636672
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,108.167415836
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,70.8499043208
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,79.847043366
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,71.4892270796
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,109.337365729
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,107.74180612
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,120.092425736
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,121.878482038
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,111.704177876
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,107.782073522
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,105.31567074
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,117.475822457
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,117.962700324
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,76.2028085647
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,82.4703990284
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,74.7268814579
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,92.8157284946
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,99.9884896842
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,110.884205733
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,107.151800107
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,108.876522909
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,103.77240423
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,97.1033637081
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,106.314679651
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,109.013803152
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,67.4564988112
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,79.394762748
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,65.522228206
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,94.2728146505
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,100.057494602
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,110.761287513
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,107.896521495
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,108.612104082
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,104.374147334
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,107.200972074
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,113.99563734
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,120.136003833
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,76.6366703901
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,83.9962446313
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,75.7300180215
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,118.561303742
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,115.006019661
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,122.13538442
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,131.918038163
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,124.011226088
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,115.007298404
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,99.0141782079
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,109.343842283
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,110.887548604
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,64.2607430327
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,78.1490475061
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,62.6083267032
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,118.051395269
2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,114.577685376
2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,114.372214556
2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,100.059902337
2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,93.5180922654
2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,75.9659414753
2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,83.6220726744
2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,66.3253943348
2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,69.1089902596
2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,60.8267588785
2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,60.8098309262
2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,51.8564515107
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,118.172270581
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,117.165687946
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,116.969419466
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,101.949399505
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,97.1654892297
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,76.7847563379
2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,83.1158603905
2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,68.6694136818
2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,69.8417174236
2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,61.7657139928
2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,60.4981587402
2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,51.9432179657
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,119.079525027
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,115.075319459
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,115.419539537
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,102.164985763
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,94.1589778035
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,77.5857074175
2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,83.5913258582
2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,65.3138022979
2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,68.9338163019
2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,60.3477625537
2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,60.6986512061
2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,52.3483112744
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,108.190847526
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,107.199452376
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,110.661953862
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,101.381355715
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,94.5550226593
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,79.546326324
2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,80.5097459829
2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,76.3027039476
2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,70.671292108
2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,58.2323418422
2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,53.4321118485
2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,43.6072027625
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,77.5993924742
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,82.6618572728
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,89.7708206929
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,86.0791838403
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,93.7555694812
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,81.2564117529
2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,81.8069275389
2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,67.9966122119
2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,69.183103763
2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,60.3484568063
2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,58.4933684591
2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,49.6163475766
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,65.9587228945
2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,69.3258155201
2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,77.5251782101
2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,81.5269115931
2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,82.8423947336
2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,70.1804514804
2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,83.2220776635
2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,67.6643484775
2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,69.7538721605
2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,60.4547712774
2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,59.0517279052
2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,50.7630634221
2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,120.022963089
2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,119.786495103
2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,118.842882512
2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,111.202635435
2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,102.011855251
