tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,46.1520523924
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,53.5407777542
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,51.3420732859
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,50.4981795548
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,54.4616892906
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,50.7177967294
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,45.6792137408
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,41.3224674723
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,29.9163535003
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,27.530408443
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,25.9124134454
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,19.5675768737
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,44.7093097003
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,54.8336376087
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,52.9840726454
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,48.6174838001
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,53.4304032479
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,50.3141252972
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,45.1415458671
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,35.916917986
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,26.4148700636
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,26.458353258
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,25.5848546858
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,22.5012292425
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,41.9143844751
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,55.0303061319
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,54.3725613676
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,47.9269668526
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,53.5467441311
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,51.7336124604
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,45.691674015
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,38.1201252827
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,27.8076441804
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,27.1867869924
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,25.6220698266
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,22.486073767
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,46.0025067667
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,53.5444874016
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,55.3130716579
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,49.0666752391
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,52.0285331934
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,53.2628052954
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,52.0782684697
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,49.9903997952
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,34.7982961404
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,34.1186964475
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,28.9700606175
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,25.6938348454
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,38.761556048
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,49.9543870397
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,50.8044673123
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,47.3169993753
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,49.3789191976
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,49.9872736086
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,48.7321538784
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,45.3691337253
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,30.931515217
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,29.6288913983
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,24.2258793641
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,22.2196225495
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,38.8592899064
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,50.9977738368
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,50.5021058286
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,47.6224462196
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,49.8624821616
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,49.3567634496
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,54.2771714331
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,47.7072296951
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,35.954668919
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,36.5236605725
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,32.8332743546
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,33.9367608539
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,47.7862067456
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,55.17586672
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,50.4231068543
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,53.1676107101
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,55.6473162728
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,55.837732466
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,46.2129854528
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,42.1410733532
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,30.4372799178
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,28.3440704784
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,26.4460002331
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,20.8055181553
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,114.599834306
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,111.535830401
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,123.323784993
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,127.787605513
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,119.66147046
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,110.370025882
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,102.650552694
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,108.560801601
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,110.09138246
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,70.5158220113
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,79.7518312451
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,75.2150338122
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,113.965876963
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,108.209461807
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,121.862864258
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,127.613949551
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,116.007653988
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,115.659877261
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,91.5933089768
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,102.052019548
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,107.28373154
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,71.6036780187
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,75.0820459169
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,63.5103755648
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,115.164873719
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,110.664660394
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,120.776393134
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,126.790300065
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,120.525035689
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,120.058298728
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,102.984625437
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,110.03092462
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,107.79553327
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,74.5225950617
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,80.2727635478
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,74.47186753
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,114.308587593
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,106.797886418
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,122.32151801
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,126.007846638
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,115.462606477
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,109.465779738
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,107.331714254
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,118.510788831
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,119.949621449
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,78.8616425656
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,82.1881425977
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,73.8886776836
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,87.7077577597
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,98.2957834677
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,109.153086956
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,101.261621944
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,106.921281176
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,96.5720305524
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,98.725971839
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,107.404263271
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,108.290063363
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,64.8893891709
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,79.7409051139
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,63.6999826261
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,88.007674368
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,97.1743766295
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,108.398213307
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,102.46685581
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,105.282194072
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,100.791939207
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,109.088234229
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,115.465874538
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,121.442514242
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,79.7318778694
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,83.9058638293
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,80.8636960521
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,118.308916779
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,113.677868889
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,118.273905647
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,128.100650203
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,122.446393578
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,115.572263624
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,98.4250270004
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,110.863544282
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,111.816300333
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,61.0182482889
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,80.4860416793
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,65.0551520747
