tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,46.0315694204
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,53.6830381579
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,51.0707585039
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,49.9520228314
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,54.4512333607
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,50.9272124997
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,43.0257112421
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,38.4357639221
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,29.1900456878
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,26.628076393
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,25.9910989008
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,20.6633388461
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,43.9295799354
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,52.3919110584
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,52.3832555227
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,47.0339796054
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,50.8064518659
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,48.1716544379
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,43.1617480099
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,35.4309834057
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,26.5907169041
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,26.4055737068
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,25.3378112416
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,21.6535515459
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,43.3323939837
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,54.6708907038
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,54.2080337953
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,48.3814096614
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,53.4867865954
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,52.7534372514
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,43.5874956471
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,37.5226097725
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,27.7577206878
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,26.9669627718
